mainroad,parking,guestroom,airconditioning,semi-furnished,bathrooms,prefarea,bedrooms,stories,area,furnished,unfurnished,basement,price_per_sqft,price_per_room,bath_to_bed_ratio,num_features,location_features,price
0.7763766715946062,1.955484404156919,-0.3447371217079933,2.0812574691904953,-0.5872957899698796,1.6694198148344845,2.491364395612199,1.7053652306309943,1.6801117320426007,1.1233536812982805,2.3518609652783473,-0.5119348539472482,-0.5208546224359494,2.5394044835851393,1.591949314727416,0.49288034442724393,1.950949249332687,1.8707408566805817,13.3
0.7763766715946062,3.288479317623312,-0.3447371217079933,2.0812574691904953,-0.5872957899698796,5.190194197280572,-0.4013864859597432,1.7053652306309943,2.863209279201979,1.8962457419668854,2.3518609652783473,-0.5119348539472482,-0.5208546224359494,1.1927309119235827,0.3198682126489956,2.8512134942737175,1.950949249332687,0.358811858048557,12.25
0.7763766715946062,1.955484404156919,-0.3447371217079933,-0.48047875613820623,1.702719510472375,1.6694198148344845,2.491364395612199,0.3774168953035807,0.49701418488322213,2.3981237034400054,-0.4251952027621871,-0.5119348539472482,1.9199215230598672,0.7580371218140453,2.024999859028054,1.2789913943760682,1.950949249332687,1.8707408566805817,12.25
0.7763766715946062,3.288479317623312,-0.3447371217079933,2.0812574691904953,-0.5872957899698796,1.6694198148344845,2.491364395612199,1.7053652306309943,0.49701418488322213,1.1635039182161302,2.3518609652783473,-0.5119348539472482,1.9199215230598672,2.0207613063130476,1.2563367204311828,0.49288034442724393,3.040894165426062,1.8707408566805817,12.215
0.7763766715946062,1.955484404156919,2.900761006083475,2.0812574691904953,-0.5872957899698796,-0.09096737638855912,-0.4013864859597432,1.7053652306309943,0.49701418488322213,1.1233536812982805,2.3518609652783473,-0.5119348539472482,1.9199215230598672,1.732812691650993,1.7132043579758833,-0.6862862304959927,2.4959217073793747,0.358811858048557,11.41
0.7763766715946062,1.955484404156919,-0.3447371217079933,2.0812574691904953,1.702719510472375,3.429807006057528,2.491364395612199,0.3774168953035807,-0.6860833622761563,1.1635039182161302,-0.4251952027621871,-0.5119348539472482,1.9199215230598672,1.4444207380903056,0.8341136460897016,2.8512134942737175,2.4959217073793747,1.8707408566805817,10.85
0.7763766715946062,1.955484404156919,-0.3447371217079933,2.0812574691904953,1.702719510472375,3.429807006057528,2.491364395612199,1.7053652306309943,2.863209279201979,1.7055321166070998,-0.4251952027621871,-0.5119348539472482,-0.5208546224359494,0.6093919225152785,0.16907425752703809,1.6720469193504806,1.950949249332687,1.8707408566805817,10.15
0.7763766715946062,-0.7105054227758668,-0.3447371217079933,-0.48047875613820623,-0.5872957899698796,3.429807006057528,-0.4013864859597432,3.033313565958408,0.49701418488322213,5.529842183032275,-0.4251952027621871,1.9533735440936475,-0.5208546224359494,-1.1526901971652856,-0.16731225774502104,0.9645469743965386,-0.2289405828540631,0.358811858048557,10.15
0.7763766715946062,1.955484404156919,2.900761006083475,2.0812574691904953,-0.5872957899698796,-0.09096737638855912,2.491364395612199,1.7053652306309943,0.49701418488322213,1.464630695100002,2.3518609652783473,-0.5119348539472482,1.9199215230598672,0.7219366686396534,1.1415792727135705,-0.6862862304959927,3.040894165426062,1.8707408566805817,9.87
0.7763766715946062,0.6224894906905261,2.900761006083475,2.0812574691904953,-0.5872957899698796,1.6694198148344845,2.491364395612199,0.3774168953035807,2.863209279201979,0.2852174856381699,-0.4251952027621871,1.9533735440936475,-0.5208546224359494,2.260417648088306,1.1155963142925562,1.2789913943760682,1.950949249332687,1.8707408566805817,9.8
0.7763766715946062,1.955484404156919,-0.3447371217079933,2.0812574691904953,-0.5872957899698796,-0.09096737638855912,2.491364395612199,0.3774168953035807,0.49701418488322213,4.024208298612915,2.3518609652783473,-0.5119348539472482,1.9199215230598672,-0.7857322573540144,2.024999859028054,-0.2932307055215806,2.4959217073793747,1.8707408566805817,9.8
0.7763766715946062,1.955484404156919,2.900761006083475,-0.48047875613820623,1.702719510472375,3.429807006057528,-0.4013864859597432,1.7053652306309943,0.49701418488322213,0.41068697600644993,-0.4251952027621871,-0.5119348539472482,1.9199215230598672,1.9727223699397562,0.04472724222647003,1.6720469193504806,1.950949249332687,0.358811858048557,9.681
0.7763766715946062,0.6224894906905261,-0.3447371217079933,2.0812574691904953,1.702719510472375,1.6694198148344845,2.491364395612199,1.7053652306309943,0.49701418488322213,0.686719854816666,-0.4251952027621871,-0.5119348539472482,-0.5208546224359494,1.364303065694506,0.35775878972924036,0.49288034442724393,1.4059767912859995,1.8707408566805817,9.31
0.7763766715946062,1.955484404156919,-0.3447371217079933,-0.48047875613820623,-0.5872957899698796,1.6694198148344845,-0.4013864859597432,1.7053652306309943,0.49701418488322213,-0.8440079276763504,2.3518609652783473,-0.5119348539472482,-0.5208546224359494,5.223346508844398,0.3361075616621295,0.49288034442724393,0.8610043332393119,0.358811858048557,9.24
0.7763766715946062,-0.7105054227758668,-0.3447371217079933,-0.48047875613820623,1.702719510472375,1.6694198148344845,2.491364395612199,0.3774168953035807,0.49701418488322213,1.3140673066580661,-0.4251952027621871,-0.5119348539472482,-0.5208546224359494,0.6145853210421204,0.9077326469244424,1.2789913943760682,0.31603187519262443,1.8707408566805817,9.24
0.7763766715946062,1.955484404156919,-0.3447371217079933,-0.48047875613820623,1.702719510472375,-0.09096737638855912,-0.4013864859597432,1.7053652306309943,0.49701418488322213,0.41068697600644993,-0.4251952027621871,-0.5119348539472482,1.9199215230598672,1.6660901874067449,0.855766730082414,-0.6862862304959927,1.4059767912859995,0.358811858048557,9.1
